TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,NC,70,5,SL,,2010,12732,0,0,1,0,10,2024
1,NC,70,5,SO,,2010,210458,0,0,1,0,10,2024
1,NC,70,5,TM,,2010,2580,0,0,1,0,10,2024
1,NC,70,5,TM,,2010,4740,0,0,1,1,10,2024
1,NC,70,5,TM,,2010,12652,0,0,2,0,10,2024
1,NC,71,3,,XA,1220,2783,1,71,1,X,10,2024
1,NC,71,3,,XQ,1220,7383,4,181,1,X,10,2024
1,NC,71,5,,XO,1220,2224198,0,22021,1,X,10,2024
1,NC,71,5,,XO,1220,6789,0,33,2,X,10,2024
1,NC,72,3,,XC,1220,2671,3379,119,1,X,10,2024
1,NC,72,3,,XO,1220,3040,1,59,1,X,10,2024
1,NC,72,5,,XO,1220,3654773,0,63002,1,X,10,2024
1,NC,72,5,,XO,1220,58447,0,2414,2,X,10,2024
1,NC,72,5,,XQ,1220,636569,0,39901,1,X,10,2024
1,NC,72,5,AG,,2010,44640,0,0,1,0,10,2024
1,NC,72,5,BC,,2010,709197,0,0,1,0,10,2024
1,NC,72,5,BC,,2010,7242,0,0,2,0,10,2024
1,NC,72,5,CH,,2010,3009154,0,0,1,0,10,2024
1,NC,72,5,CH,,2010,250464,0,0,2,0,10,2024
1,NC,72,5,CO,,2010,127665,0,0,1,0,10,2024
1,NC,72,5,MX,,2010,120237,0,0,1,0,10,2024
1,NC,72,5,NL,,2010,146112,0,0,1,0,10,2024
1,NC,72,5,NL,,2010,27213,0,0,2,0,10,2024
1,NC,72,5,OT,,2010,8268,0,0,1,0,10,2024
1,NC,72,6,,XA,1220,235112,0,2315,1,X,10,2024
1,NC,72,6,,XB,1220,140429,0,1382,1,X,10,2024
1,NC,72,6,,XO,1220,374861,0,2791,1,X,10,2024
1,NC,72,6,,XQ,1220,1467244,0,14490,1,X,10,2024
1,NC,72,6,CO,,2010,972468,0,0,1,0,10,2024
1,NC,72,6,HG,,2010,2028906,0,0,1,0,10,2024
1,NC,72,6,MX,,2010,1021914,0,0,1,0,10,2024
1,NC,72,6,NL,,2010,95288,0,0,1,0,10,2024
1,NC,72,6,NL,,2010,81693,0,0,1,1,10,2024
1,NC,72,6,OT,,2010,60645,0,0,1,0,10,2024
1,NC,73,3,,XC,1220,7628,84,72,2,X,10,2024
1,NC,73,3,,XO,1220,25682,1029,1108,1,X,10,2024
1,NC,73,3,,XO,1220,5999,351,334,2,X,10,2024
1,NC,73,3,,XQ,1220,24966,1317,314,1,X,10,2024
1,NC,73,3,XX,,2010,9455,1071,0,1,0,10,2024
1,NC,73,3,XX,,2010,3273,40,0,2,0,10,2024
1,NC,73,5,,XA,1220,8849,0,379,1,X,10,2024
1,NC,73,5,,XA,1220,20801,0,813,2,X,10,2024
1,NC,73,5,,XB,1220,172894,0,8886,1,X,10,2024
1,NC,73,5,,XB,1220,8030,0,409,2,X,10,2024
1,NC,73,5,,XC,1220,348777,0,10012,1,X,10,2024
1,NC,73,5,,XC,1220,3106,0,138,2,X,10,2024
1,NC,73,5,,XM,1220,347116,0,8212,1,X,10,2024
1,NC,73,5,,XM,1220,86606,0,2141,2,X,10,2024
1,NC,73,5,,XO,1220,2326527,0,58610,1,X,10,2024
1,NC,73,5,,XO,1220,530396,0,15096,2,X,10,2024
1,NC,73,5,,XQ,1220,113273,0,4595,1,X,10,2024
1,NC,73,5,,XQ,1220,50717,0,1213,2,X,10,2024
1,NC,73,5,,XS,1220,22408,0,72,1,X,10,2024
1,NC,73,5,AG,,2010,3705,0,0,1,0,10,2024
1,NC,73,5,AG,,2010,3962,0,0,2,0,10,2024
1,NC,73,5,BC,,2010,962218,0,0,1,0,10,2024
1,NC,73,5,BC,,2010,179222,0,0,2,0,10,2024
1,NC,73,5,CH,,2010,296210,0,0,1,0,10,2024
1,NC,73,5,CH,,2010,33455,0,0,2,0,10,2024
1,NC,73,5,CM,,2010,31125,0,0,1,0,10,2024
1,NC,73,5,CO,,2010,195333,0,0,1,0,10,2024
1,NC,73,5,CO,,2010,19139,0,0,2,0,10,2024
1,NC,73,5,DF,,2010,35030,0,0,1,0,10,2024
1,NC,73,5,DG,,2010,13650,0,0,1,1,10,2024
1,NC,73,5,GT,,2010,55048,0,0,1,0,10,2024
1,NC,73,5,GT,,2010,2820,0,0,1,1,10,2024
1,NC,73,5,GT,,2010,4519,0,0,2,0,10,2024
1,NC,73,5,HG,,2010,7128,0,0,1,0,10,2024
1,NC,73,5,HG,,2010,7392,0,0,2,0,10,2024
1,NC,73,5,JA,,2010,258529,0,0,1,0,10,2024
1,NC,73,5,JA,,2010,171240,0,0,2,0,10,2024
1,NC,73,5,MX,,2010,108730,0,0,1,0,10,2024
1,NC,73,5,MX,,2010,14879,0,0,2,0,10,2024
1,NC,73,5,NL,,2010,785829,0,0,1,0,10,2024
1,NC,73,5,NL,,2010,186388,0,0,2,0,10,2024
1,NC,73,5,OT,,2010,142613,0,0,1,0,10,2024
1,NC,73,5,OT,,2010,25527,0,0,2,0,10,2024
1,NC,73,5,QT,,2010,40802,0,0,1,0,10,2024
1,NC,73,5,QT,,2010,5444,0,0,2,0,10,2024
1,NC,73,5,SL,,2010,8107,0,0,1,0,10,2024
1,NC,73,5,SL,,2010,11778,0,0,2,0,10,2024
1,NC,73,5,SO,,2010,64889,0,0,1,0,10,2024
1,NC,73,5,SO,,2010,2772,0,0,2,0,10,2024
1,NC,73,5,TL,,2010,32453,0,0,1,0,10,2024
1,NC,73,5,TM,,2010,113415,0,0,1,0,10,2024
1,NC,73,5,TM,,2010,3672,0,0,2,0,10,2024
1,NC,73,5,VE,,2010,6827,0,0,2,0,10,2024
1,NC,73,6,,XA,1220,4147,0,6,1,X,10,2024
1,NC,73,6,,XA,1220,4158,0,8,2,X,10,2024
1,NC,74,3,,XQ,1220,3042,39,28,1,X,10,2024
1,NC,74,3,XX,,2010,26400,137,0,1,0,10,2024
1,NC,74,3,XX,,2010,18540,1273,0,2,0,10,2024
1,NC,74,5,,XB,1220,4742,0,105,1,X,10,2024
1,NC,74,5,,XM,1220,210598,0,2162,1,X,10,2024
1,NC,74,5,,XO,1220,22963744,0,471759,1,X,10,2024
1,NC,74,5,,XO,1220,24998,0,419,2,X,10,2024
1,NC,74,5,,XQ,1220,2822,0,134,1,X,10,2024
1,NC,74,5,BC,,2010,14188,0,0,1,0,10,2024
1,NC,74,5,CH,,2010,1049855,0,0,1,0,10,2024
1,NC,74,5,CH,,2010,556258,0,0,2,0,10,2024
1,NC,74,5,CM,,2010,85890,0,0,1,0,10,2024
1,NC,74,5,DF,,2010,6448,0,0,1,0,10,2024
1,NC,74,5,DG,,2010,86896,0,0,1,1,10,2024
1,NC,74,5,GT,,2010,154697,0,0,1,0,10,2024
1,NC,74,5,JA,,2010,34074,0,0,1,0,10,2024
1,NC,74,5,JA,,2010,42233,0,0,2,0,10,2024
1,NC,74,5,MX,,2010,253429,0,0,1,0,10,2024
1,NC,74,5,NL,,2010,252825,0,0,1,0,10,2024
1,NC,74,5,OT,,2010,59752,0,0,1,0,10,2024
1,NC,74,5,SL,,2010,97207,0,0,1,0,10,2024
1,NC,74,5,SO,,2010,5148,0,0,1,0,10,2024
1,NC,74,5,SO,,2010,2740,0,0,2,0,10,2024
1,NC,74,5,TM,,2010,3182,0,0,1,0,10,2024
1,NC,74,5,TM,,2010,6726,0,0,2,0,10,2024
1,NC,74,6,,XQ,1220,20676285,0,460894,1,X,10,2024
1,NC,75,3,,XO,1220,3532,42,69,1,X,10,2024
1,NC,75,5,,XO,1220,323777,0,3057,1,X,10,2024
1,NC,75,5,,XO,1220,32392,0,218,2,X,10,2024
1,NC,75,5,GT,,2010,152355,0,0,1,1,10,2024
1,NC,75,5,MX,,2010,32259,0,0,1,0,10,2024
1,NC,75,5,NL,,2010,866530,0,0,1,0,10,2024
1,NC,76,1,XX,,2010,12552,1837,0,1,1,10,2024
1,NC,76,3,,XA,1220,6701,76,139,1,X,10,2024
1,NC,76,3,,XO,1220,9184,487,279,1,X,10,2024
1,NC,76,3,,XO,1220,6551,132,36,2,X,10,2024
1,NC,76,3,,XQ,1220,33222,488,601,1,X,10,2024
1,NC,76,3,XX,,2010,183581,1566,0,1,0,10,2024
1,NC,76,5,,XB,1220,21933,0,1972,1,X,10,2024
1,NC,76,5,,XC,1220,60073,0,1335,1,X,10,2024
1,NC,76,5,,XC,1220,2988,0,53,2,X,10,2024
1,NC,76,5,,XM,1220,91065,0,2132,1,X,10,2024
1,NC,76,5,,XM,1220,4212,0,46,2,X,10,2024
1,NC,76,5,,XO,1220,1067435,0,26090,1,X,10,2024
1,NC,76,5,,XO,1220,117346,0,2308,2,X,10,2024
1,NC,76,5,,XQ,1220,36158,0,1543,1,X,10,2024
1,NC,76,5,,XQ,1220,24580,0,929,2,X,10,2024
1,NC,76,5,,XS,1220,227919,0,6542,1,X,10,2024
1,NC,76,5,,XS,1220,36128,0,123,2,X,10,2024
1,NC,76,5,BC,,2010,7241,0,0,2,0,10,2024
1,NC,76,5,CH,,2010,493301,0,0,1,0,10,2024
1,NC,76,5,CH,,2010,149033,0,0,2,0,10,2024
1,NC,76,5,CM,,2010,414951,0,0,1,0,10,2024
1,NC,76,5,CM,,2010,7440,0,0,2,0,10,2024
1,NC,76,5,CO,,2010,37750,0,0,1,0,10,2024
1,NC,76,5,DF,,2010,1128478,0,0,1,0,10,2024
1,NC,76,5,JA,,2010,8648,0,0,1,0,10,2024
1,NC,76,5,MX,,2010,3140943,0,0,1,0,10,2024
1,NC,76,5,NL,,2010,77810,0,0,1,0,10,2024
1,NC,76,5,OT,,2010,4641,0,0,1,0,10,2024
1,NC,76,5,PU,,2010,13407,0,0,1,0,10,2024
1,NC,76,5,QT,,2010,4339,0,0,2,0,10,2024
1,NC,76,5,SL,,2010,23249,0,0,1,0,10,2024
1,NC,76,5,SO,,2010,203702,0,0,1,0,10,2024
1,NC,76,5,SO,,2010,2560,0,0,2,0,10,2024
1,NC,76,5,TM,,2010,1000174,0,0,1,0,10,2024
1,NC,76,5,TM,,2010,559876,0,0,2,0,10,2024
1,NC,78,5,,XO,1220,41317,0,3271,1,X,10,2024
1,NC,79,3,,XO,1220,10939,437,65,2,X,10,2024
1,NC,79,5,,XM,1220,28476,0,912,1,X,10,2024
1,NC,79,5,,XO,1220,32124,0,782,1,X,10,2024
1,NC,79,5,,XO,1220,13937,0,496,2,X,10,2024
1,NC,79,5,MX,,2010,42896,0,0,1,0,10,2024
1,NC,79,5,NL,,2010,13482,0,0,1,0,10,2024
1,NC,79,5,OT,,2010,12676,0,0,1,0,10,2024
1,NC,81,5,,XO,1220,1347034,0,14416,1,X,10,2024
1,NC,81,5,,XQ,1220,11562,0,226,2,X,10,2024
1,NC,81,5,BC,,2010,11620,0,0,1,0,10,2024
1,NC,81,5,CO,,2010,6793,0,0,1,0,10,2024
1,NC,81,5,MX,,2010,36228,0,0,2,0,10,2024
1,NC,81,5,NL,,2010,116396,0,0,1,0,10,2024
1,NC,82,3,,XA,1220,4601,87,97,1,X,10,2024
1,NC,82,3,,XA,1220,6510,26,247,2,X,10,2024
1,NC,82,3,,XC,1220,19567,389,151,1,X,10,2024
1,NC,82,3,,XC,1220,3422,43,306,2,X,10,2024
1,NC,82,3,,XM,1220,3712,31,111,1,X,10,2024
1,NC,82,3,,XM,1220,2623,7,130,2,X,10,2024
1,NC,82,3,,XO,1220,13012,40,311,1,X,10,2024
1,NC,82,3,,XO,1220,15688,142,1087,2,X,10,2024
1,NC,82,3,,XQ,1220,19204,73,706,1,X,10,2024
1,NC,82,3,,XQ,1220,51105,460,2807,2,X,10,2024
1,NC,82,3,XX,,2010,20660,66,0,1,0,10,2024
1,NC,82,3,XX,,2010,273287,789,0,2,0,10,2024
1,NC,82,5,,XA,1220,3779,0,53,1,X,10,2024
1,NC,82,5,,XA,1220,13667,0,279,2,X,10,2024
1,NC,82,5,,XB,1220,22913,0,408,1,X,10,2024
1,NC,82,5,,XC,1220,2727,0,90,1,X,10,2024
1,NC,82,5,,XC,1220,15846,0,682,2,X,10,2024
1,NC,82,5,,XM,1220,30774,0,636,1,X,10,2024
1,NC,82,5,,XM,1220,41541,0,1183,2,X,10,2024
1,NC,82,5,,XO,1220,519874,0,7133,1,X,10,2024
1,NC,82,5,,XO,1220,1339853,0,19587,2,X,10,2024
1,NC,82,5,,XQ,1220,21759,0,590,1,X,10,2024
1,NC,82,5,,XQ,1220,94927,0,2111,2,X,10,2024
1,NC,82,5,BC,,2010,25603,0,0,1,0,10,2024
1,NC,82,5,BC,,2010,19922,0,0,2,0,10,2024
1,NC,82,5,CH,,2010,21360,0,0,1,0,10,2024
1,NC,82,5,CH,,2010,2580,0,0,2,0,10,2024
1,NC,82,5,CO,,2010,50611,0,0,1,0,10,2024
1,NC,82,5,CO,,2010,26681,0,0,2,0,10,2024
1,NC,82,5,DF,,2010,11473,0,0,2,0,10,2024
1,NC,82,5,MX,,2010,238404,0,0,1,0,10,2024
1,NC,82,5,MX,,2010,66502,0,0,2,0,10,2024
1,NC,82,5,NL,,2010,19490,0,0,1,0,10,2024
1,NC,82,5,NL,,2010,43901,0,0,2,0,10,2024
1,NC,82,5,OT,,2010,5903,0,0,2,0,10,2024
1,NC,82,5,QT,,2010,64300,0,0,1,0,10,2024
1,NC,82,5,QT,,2010,45104,0,0,2,0,10,2024
1,NC,82,5,SL,,2010,21175,0,0,1,0,10,2024
1,NC,82,5,SL,,2010,32867,0,0,2,0,10,2024
1,NC,82,5,SO,,2010,6974,0,0,1,0,10,2024
1,NC,82,5,TM,,2010,22348,0,0,1,0,10,2024
1,NC,82,5,TM,,2010,21011,0,0,2,0,10,2024
1,NC,83,1,XX,,2010,8153,44,0,1,1,10,2024
1,NC,83,3,,XA,1220,6363,127,806,1,X,10,2024
1,NC,83,3,,XA,1220,22727,320,444,2,X,10,2024
1,NC,83,3,,XC,1220,2716,34,143,2,X,10,2024
1,NC,83,3,,XM,1220,7572,8,31,1,X,10,2024
1,NC,83,3,,XO,1220,21511,71,301,1,X,10,2024
1,NC,83,3,,XQ,1220,5534,166,136,1,X,10,2024
1,NC,83,3,XX,,2010,3060,86,0,1,0,10,2024
1,NC,83,5,,XC,1220,6114,0,118,2,X,10,2024
1,NC,83,5,,XM,1220,108098,0,1055,1,X,10,2024
1,NC,83,5,,XM,1220,40291,0,609,2,X,10,2024
1,NC,83,5,,XO,1220,1260686,0,23796,1,X,10,2024
1,NC,83,5,,XO,1220,372736,0,10434,2,X,10,2024
1,NC,83,5,,XQ,1220,142099,0,3495,1,X,10,2024
1,NC,83,5,,XQ,1220,158695,0,3245,2,X,10,2024
1,NC,83,5,BC,,2010,334573,0,0,1,0,10,2024
1,NC,83,5,BC,,2010,56224,0,0,2,0,10,2024
1,NC,83,5,CH,,2010,291155,0,0,1,0,10,2024
1,NC,83,5,CH,,2010,85018,0,0,2,0,10,2024
1,NC,83,5,CM,,2010,6284,0,0,2,0,10,2024
1,NC,83,5,CO,,2010,489716,0,0,1,0,10,2024
1,NC,83,5,CO,,2010,24256,0,0,2,0,10,2024
1,NC,83,5,DF,,2010,166296,0,0,1,0,10,2024
1,NC,83,5,GT,,2010,6527,0,0,1,1,10,2024
1,NC,83,5,JA,,2010,7128,0,0,1,0,10,2024
1,NC,83,5,JA,,2010,29498,0,0,2,0,10,2024
1,NC,83,5,MX,,2010,111311,0,0,1,0,10,2024
1,NC,83,5,NL,,2010,50875,0,0,1,0,10,2024
1,NC,83,5,OT,,2010,24302,0,0,1,0,10,2024
1,NC,83,5,PU,,2010,15561,0,0,1,0,10,2024
1,NC,83,5,QT,,2010,219493,0,0,1,0,10,2024
1,NC,83,5,SL,,2010,67634,0,0,1,0,10,2024
1,NC,83,5,SO,,2010,28765,0,0,1,0,10,2024
1,NC,83,5,TM,,2010,73372,0,0,1,0,10,2024
1,NC,83,5,TM,,2010,4339,0,0,1,1,10,2024
1,NC,83,5,VE,,2010,2716,0,0,2,0,10,2024
1,NC,83,6,OT,,2010,26641,0,0,1,1,10,2024
1,NC,84,1,,XC,1220,162447,4650,2999,2,X,10,2024
1,NC,84,1,XX,,2010,133569,2600,0,1,1,10,2024
1,NC,84,3,,XA,1220,726640,1821,3477,1,X,10,2024
1,NC,84,3,,XA,1220,119364,2258,4310,2,X,10,2024
1,NC,84,3,,XC,1220,212956,5646,4177,1,X,10,2024
1,NC,84,3,,XC,1220,67393,268,900,2,X,10,2024
1,NC,84,3,,XM,1220,132686,1503,435,1,X,10,2024
1,NC,84,3,,XM,1220,19773,81,281,2,X,10,2024
1,NC,84,3,,XO,1220,965705,5085,11864,1,X,10,2024
1,NC,84,3,,XO,1220,3421837,15072,13631,2,X,10,2024
1,NC,84,3,,XQ,1220,4109223,32265,22763,1,X,10,2024
1,NC,84,3,,XQ,1220,628143,15753,7354,2,X,10,2024
1,NC,84,3,XX,,2010,5377450,10290,0,1,0,10,2024
1,NC,84,3,XX,,2010,1312045,4820,0,2,0,10,2024
1,NC,84,3,XX,,2010,5182,28,0,2,1,10,2024
1,NC,84,4,,XQ,1220,5598,0,0,1,X,10,2024
1,NC,84,4,,XQ,1220,2502,0,0,2,X,10,2024
1,NC,84,5,,XA,1220,952842,0,18866,1,X,10,2024
1,NC,84,5,,XA,1220,501036,0,6254,2,X,10,2024
1,NC,84,5,,XB,1220,2706113,0,43367,1,X,10,2024
1,NC,84,5,,XB,1220,251358,0,6020,2,X,10,2024
1,NC,84,5,,XC,1220,3319476,0,74404,1,X,10,2024
1,NC,84,5,,XC,1220,1403995,0,27702,2,X,10,2024
1,NC,84,5,,XM,1220,10615375,0,154506,1,X,10,2024
1,NC,84,5,,XM,1220,2465417,0,52387,2,X,10,2024
1,NC,84,5,,XO,1220,99801300,0,2145941,1,X,10,2024
1,NC,84,5,,XO,1220,18880471,0,201970,2,X,10,2024
1,NC,84,5,,XQ,1220,34319726,0,695561,1,X,10,2024
1,NC,84,5,,XQ,1220,3981997,0,55066,2,X,10,2024
1,NC,84,5,,XS,1220,3354281,0,69986,1,X,10,2024
1,NC,84,5,,XS,1220,607058,0,16863,2,X,10,2024
1,NC,84,5,AG,,2010,131671,0,0,1,0,10,2024
1,NC,84,5,AG,,2010,77404,0,0,2,0,10,2024
1,NC,84,5,BC,,2010,10020881,0,0,1,0,10,2024
1,NC,84,5,BC,,2010,687333,0,0,2,0,10,2024
1,NC,84,5,CH,,2010,2038036,0,0,1,0,10,2024
1,NC,84,5,CH,,2010,689170,0,0,2,0,10,2024
1,NC,84,5,CM,,2010,379643,0,0,1,0,10,2024
1,NC,84,5,CM,,2010,22849,0,0,2,0,10,2024
1,NC,84,5,CO,,2010,6378635,0,0,1,0,10,2024
1,NC,84,5,CO,,2010,541723,0,0,2,0,10,2024
1,NC,84,5,DF,,2010,1167039,0,0,1,0,10,2024
1,NC,84,5,DF,,2010,6293241,0,0,2,0,10,2024
1,NC,84,5,DG,,2010,199150,0,0,1,0,10,2024
1,NC,84,5,DG,,2010,9240,0,0,2,0,10,2024
1,NC,84,5,GT,,2010,1350687,0,0,1,0,10,2024
1,NC,84,5,GT,,2010,908499,0,0,2,0,10,2024
1,NC,84,5,HG,,2010,8939,0,0,1,0,10,2024
1,NC,84,5,HG,,2010,17877,0,0,2,0,10,2024
1,NC,84,5,JA,,2010,472061,0,0,1,0,10,2024
1,NC,84,5,JA,,2010,18556,0,0,2,0,10,2024
1,NC,84,5,MI,,2010,20230,0,0,1,0,10,2024
1,NC,84,5,MO,,2010,68941,0,0,1,0,10,2024
1,NC,84,5,MX,,2010,6597493,0,0,1,0,10,2024
1,NC,84,5,MX,,2010,83600,0,0,1,1,10,2024
1,NC,84,5,MX,,2010,4211689,0,0,2,0,10,2024
1,NC,84,5,NA,,2010,96205,0,0,1,0,10,2024
1,NC,84,5,NL,,2010,27513444,0,0,1,0,10,2024
1,NC,84,5,NL,,2010,118379,0,0,1,1,10,2024
1,NC,84,5,NL,,2010,6763845,0,0,2,0,10,2024
1,NC,84,5,OT,,2010,1138118,0,0,1,0,10,2024
1,NC,84,5,OT,,2010,153320,0,0,2,0,10,2024
1,NC,84,5,PU,,2010,3551533,0,0,1,0,10,2024
1,NC,84,5,PU,,2010,663767,0,0,2,0,10,2024
1,NC,84,5,QR,,2010,9740,0,0,1,0,10,2024
1,NC,84,5,QT,,2010,129584,0,0,1,0,10,2024
1,NC,84,5,QT,,2010,112214,0,0,2,0,10,2024
1,NC,84,5,SI,,2010,35128,0,0,1,0,10,2024
1,NC,84,5,SI,,2010,78256,0,0,2,0,10,2024
1,NC,84,5,SL,,2010,452303,0,0,1,0,10,2024
1,NC,84,5,SL,,2010,88894,0,0,2,0,10,2024
1,NC,84,5,SO,,2010,300273,0,0,1,0,10,2024
1,NC,84,5,SO,,2010,79346,0,0,2,0,10,2024
1,NC,84,5,TB,,2010,43420,0,0,1,0,10,2024
1,NC,84,5,TL,,2010,35722,0,0,1,0,10,2024
1,NC,84,5,TL,,2010,20404,0,0,2,0,10,2024
1,NC,84,5,TM,,2010,791289,0,0,1,0,10,2024
1,NC,84,5,TM,,2010,313501,0,0,2,0,10,2024
1,NC,84,5,VE,,2010,146901,0,0,1,0,10,2024
1,NC,84,5,VE,,2010,32804,0,0,2,0,10,2024
1,NC,84,5,ZA,,2010,75311,0,0,1,0,10,2024
1,NC,84,6,,XA,1220,565649,0,5546,1,X,10,2024
1,NC,84,6,,XA,1220,7455,0,3,2,X,10,2024
1,NC,84,6,,XO,1220,700734,0,15971,1,X,10,2024
1,NC,84,6,,XQ,1220,14421,0,429,1,X,10,2024
1,NC,84,8,,XO,1220,3621,0,84,2,X,10,2024
1,NC,84,8,,XS,1220,4353,0,129,1,X,10,2024
1,NC,84,8,GT,,2010,2975,0,0,1,X,10,2024
1,NC,84,8,NL,,2010,3700,0,0,1,X,10,2024
1,NC,84,8,SO,,2010,26111,0,0,1,X,10,2024
1,NC,84,8,SO,,2010,13086,0,0,2,X,10,2024
1,NC,84,8,TM,,2010,5500,0,0,1,X,10,2024
1,NC,85,1,,XQ,1220,623590,11420,3020,2,X,10,2024
1,NC,85,1,XX,,2010,3085,4,0,1,1,10,2024
1,NC,85,3,,XA,1220,51473,751,1520,1,X,10,2024
1,NC,85,3,,XA,1220,69700,265,2105,2,X,10,2024
1,NC,85,3,,XC,1220,385403,1106,5385,1,X,10,2024
1,NC,85,3,,XC,1220,123926,322,4574,2,X,10,2024
1,NC,85,3,,XM,1220,24186,24,288,1,X,10,2024
1,NC,85,3,,XM,1220,41702,59,716,2,X,10,2024
1,NC,85,3,,XO,1220,859942,24568,10034,1,X,10,2024
1,NC,85,3,,XO,1220,979807,6540,11230,2,X,10,2024
1,NC,85,3,,XQ,1220,750055,2221,5019,1,X,10,2024
1,NC,85,3,,XQ,1220,337020,599,5673,2,X,10,2024
1,NC,85,3,XX,,2010,867156,7189,0,1,0,10,2024
1,NC,85,3,XX,,2010,1690971,2202,0,2,0,10,2024
1,NC,85,5,,XA,1220,104008,0,3081,1,X,10,2024
1,NC,85,5,,XA,1220,11337,0,72,2,X,10,2024
1,NC,85,5,,XB,1220,119467,0,2400,1,X,10,2024
1,NC,85,5,,XB,1220,2996,0,34,2,X,10,2024
1,NC,85,5,,XC,1220,754526,0,14617,1,X,10,2024
1,NC,85,5,,XC,1220,336511,0,9030,2,X,10,2024
1,NC,85,5,,XM,1220,2263627,0,24742,1,X,10,2024
1,NC,85,5,,XM,1220,339586,0,6682,2,X,10,2024
1,NC,85,5,,XO,1220,19972193,0,240804,1,X,10,2024
1,NC,85,5,,XO,1220,16605063,0,225631,2,X,10,2024
1,NC,85,5,,XQ,1220,840827,0,21286,1,X,10,2024
1,NC,85,5,,XQ,1220,432523,0,8650,2,X,10,2024
1,NC,85,5,,XS,1220,123142,0,1876,2,X,10,2024
1,NC,85,5,AG,,2010,16957,0,0,1,0,10,2024
1,NC,85,5,AG,,2010,382599,0,0,2,0,10,2024
1,NC,85,5,BC,,2010,261081,0,0,1,0,10,2024
1,NC,85,5,BC,,2010,352042,0,0,2,0,10,2024
1,NC,85,5,CH,,2010,9364769,0,0,1,0,10,2024
1,NC,85,5,CH,,2010,5381529,0,0,2,0,10,2024
1,NC,85,5,CM,,2010,127850,0,0,1,0,10,2024
1,NC,85,5,CM,,2010,109047,0,0,2,0,10,2024
1,NC,85,5,CO,,2010,242782,0,0,1,0,10,2024
1,NC,85,5,CO,,2010,11113,0,0,1,1,10,2024
1,NC,85,5,CO,,2010,8993,0,0,2,0,10,2024
1,NC,85,5,DF,,2010,652239,0,0,1,0,10,2024
1,NC,85,5,DF,,2010,106519,0,0,2,0,10,2024
1,NC,85,5,GR,,2010,4000,0,0,1,0,10,2024
1,NC,85,5,GT,,2010,3344153,0,0,1,0,10,2024
1,NC,85,5,GT,,2010,3745,0,0,2,0,10,2024
1,NC,85,5,HG,,2010,363231,0,0,1,0,10,2024
1,NC,85,5,HG,,2010,57450,0,0,2,0,10,2024
1,NC,85,5,JA,,2010,119250,0,0,1,0,10,2024
1,NC,85,5,JA,,2010,86065,0,0,1,1,10,2024
1,NC,85,5,JA,,2010,918680,0,0,2,0,10,2024
1,NC,85,5,MX,,2010,3188627,0,0,1,0,10,2024
1,NC,85,5,MX,,2010,4250,0,0,1,1,10,2024
1,NC,85,5,MX,,2010,4110359,0,0,2,0,10,2024
1,NC,85,5,NA,,2010,2545,0,0,1,0,10,2024
1,NC,85,5,NL,,2010,5259592,0,0,1,0,10,2024
1,NC,85,5,NL,,2010,5595,0,0,1,1,10,2024
1,NC,85,5,NL,,2010,2868754,0,0,2,0,10,2024
1,NC,85,5,OT,,2010,1228658,0,0,1,0,10,2024
1,NC,85,5,OT,,2010,600461,0,0,2,0,10,2024
1,NC,85,5,PU,,2010,32430,0,0,2,0,10,2024
1,NC,85,5,QT,,2010,862865,0,0,1,0,10,2024
1,NC,85,5,QT,,2010,12502,0,0,2,0,10,2024
1,NC,85,5,SL,,2010,1235697,0,0,1,0,10,2024
1,NC,85,5,SL,,2010,219315,0,0,2,0,10,2024
1,NC,85,5,SO,,2010,200280,0,0,1,0,10,2024
1,NC,85,5,SO,,2010,23213,0,0,2,0,10,2024
1,NC,85,5,TL,,2010,89939,0,0,1,0,10,2024
1,NC,85,5,TM,,2010,312713,0,0,1,0,10,2024
1,NC,85,5,TM,,2010,9084,0,0,1,1,10,2024
1,NC,85,5,TM,,2010,152325,0,0,2,0,10,2024
1,NC,85,5,VE,,2010,7542,0,0,1,0,10,2024
1,NC,85,5,VE,,2010,37062,0,0,2,0,10,2024
1,NC,85,5,ZA,,2010,3078,0,0,1,0,10,2024
1,NC,85,6,,XA,1220,11117,0,31,2,X,10,2024
1,NC,85,6,OT,,2010,61210,0,0,2,1,10,2024
1,NC,85,8,SO,,2010,15992,0,0,2,X,10,2024
1,NC,86,3,XX,,2010,143182,13628,0,1,0,10,2024
1,NC,86,5,,XA,1220,11345,0,363,1,X,10,2024
1,NC,86,5,,XC,1220,15796,0,1863,1,X,10,2024
1,NC,86,5,,XC,1220,15693,0,249,2,X,10,2024
1,NC,86,5,,XM,1220,79471,0,731,1,X,10,2024
1,NC,86,5,,XO,1220,282516,0,8709,1,X,10,2024
1,NC,86,5,,XO,1220,10183,0,437,2,X,10,2024
1,NC,86,5,,XQ,1220,180293,0,3753,1,X,10,2024
1,NC,86,5,,XQ,1220,2606,0,45,2,X,10,2024
1,NC,86,5,BC,,2010,16188,0,0,2,0,10,2024
1,NC,86,5,DF,,2010,2330370,0,0,1,0,10,2024
1,NC,86,5,MX,,2010,170404,0,0,1,0,10,2024
